Time, Latitude(DD), Longitude(DD), Latitude(m), Longitude(m), Altitude(m), Roll(deg), Pitch(deg), Yaw(deg)
1508313981.000000, 48.237492, 16.331633, 5343554.000000, 598876.125000, 315.100006, -0.351482, -0.973115, -63.339638
1508313982.000000, 48.237490, 16.331633, 5343554.000000, 598876.125000, 315.100006, -0.373360, -0.980241, -63.342789
1508313983.000000, 48.237487, 16.331632, 5343553.500000, 598876.000000, 315.100006, -0.383294, -1.020496, -63.352596
1508313984.000000, 48.237483, 16.331632, 5343553.000000, 598876.000000, 315.100006, -0.330816, -1.030750, -63.333549
1508313985.000000, 48.237488, 16.331630, 5343553.500000, 598875.875000, 315.100006, -0.337424, -1.030452, -63.393978
1508313986.000000, 48.237495, 16.331637, 5343554.500000, 598876.312500, 315.100006, -0.333868, -1.026826, -63.399872
1508313987.000000, 48.237500, 16.331645, 5343555.000000, 598876.937500, 315.100006, -0.380202, -0.976071, -63.391945
1508313988.000000, 48.237508, 16.331657, 5343556.000000, 598877.812500, 315.100006, -0.345011, -0.997198, -63.422260
1508313989.000000, 48.237522, 16.331672, 5343557.500000, 598878.875000, 315.100006, -0.369824, -1.054901, -63.502502
1508313990.000000, 48.237537, 16.331683, 5343559.000000, 598879.750000, 315.100006, -0.352890, -1.011620, -63.153297
1508313991.000000, 48.237537, 16.331702, 5343559.000000, 598881.062500, 315.100006, -0.331397, -1.016735, -63.239429
1508313992.000000, 48.237538, 16.331727, 5343559.500000, 598882.937500, 315.100006, -0.386541, -0.979089, -63.281204
1508313993.000000, 48.237532, 16.331727, 5343558.500000, 598882.937500, 315.100006, -0.339978, -1.018952, -63.293873
1508313994.000000, 48.237527, 16.331743, 5343558.000000, 598884.187500, 315.100006, -0.393029, -1.046570, -63.341213
1508313995.000000, 48.237530, 16.331758, 5343558.500000, 598885.312500, 315.100006, -0.378345, -1.002057, -63.437672
1508313996.000000, 48.237533, 16.331760, 5343559.000000, 598885.437500, 315.100006, -0.317128, -1.004663, -63.303555
1508313997.000000, 48.237535, 16.331772, 5343559.000000, 598886.312500, 315.100006, -0.356850, -0.993719, -63.626427
1508313998.000000, 48.237545, 16.331777, 5343560.000000, 598886.625000, 315.100006, -0.396177, -0.987396, -63.216347
1508313999.000000, 48.237545, 16.331790, 5343560.000000, 598887.625000, 315.100006, -0.351848, -0.990908, -63.264057
1508314000.000000, 48.237548, 16.331788, 5343560.500000, 598887.500000, 315.100006, -0.368581, -1.000657, -63.605659
1508314001.000000, 48.237548, 16.331792, 5343560.500000, 598887.750000, 315.100006, -0.376996, -1.003710, -63.300823
1508314002.000000, 48.237555, 16.331790, 5343561.500000, 598887.625000, 315.100006, -0.328784, -1.038799, -63.297112
1508314003.000000, 48.237570, 16.331787, 5343563.000000, 598887.312500, 315.100006, -0.290534, -1.007537, -63.570522
1508314004.000000, 48.237567, 16.331767, 5343562.500000, 598885.875000, 315.100006, -0.377629, -0.994435, -63.345642
1508314005.000000, 48.237563, 16.331755, 5343562.000000, 598885.000000, 315.100006, -0.357616, -0.984635, -63.503166
1508314006.000000, 48.237567, 16.331737, 5343562.500000, 598883.625000, 315.100006, -0.362980, -1.019771, -63.332668
1508314007.000000, 48.237582, 16.331725, 5343564.000000, 598882.750000, 315.100006, -0.305332, -0.981949, -63.496532
1508314008.000000, 48.237593, 16.331718, 5343565.500000, 598882.187500, 315.000000, -0.326400, -1.032787, -63.504543
1508314009.000000, 48.237607, 16.331713, 5343567.000000, 598881.812500, 315.000000, -0.308679, -1.028808, -63.244049
1508314010.000000, 48.237610, 16.331698, 5343567.500000, 598880.687500, 315.000000, -0.383097, -0.977590, -63.227657
1508314011.000000, 48.237618, 16.331698, 5343568.500000, 598880.687500, 315.000000, -0.326356, -1.012474, -63.310658
1508314012.000000, 48.237632, 16.331683, 5343569.500000, 598879.562500, 314.899994, -0.329532, -1.011316, -63.614315
1508314013.000000, 48.237647, 16.331675, 5343571.500000, 598878.875000, 314.899994, -0.370216, -1.019488, -63.345795
1508314014.000000, 48.237652, 16.331673, 5343572.000000, 598878.750000, 315.000000, -0.407793, -1.007863, -63.241844
1508314015.000000, 48.237668, 16.331658, 5343574.000000, 598877.625000, 315.000000, -0.326668, -0.999688, -63.207031
1508314016.000000, 48.237668, 16.331635, 5343574.000000, 598875.875000, 315.000000, -0.402976, -0.975301, -63.278698
1508314017.000000, 48.237667, 16.331615, 5343573.500000, 598874.375000, 315.000000, -0.344995, -1.003045, -63.411659
1508314018.000000, 48.237662, 16.331593, 5343573.000000, 598872.812500, 315.000000, -0.331746, -1.031490, -63.501511
1508314019.000000, 48.237655, 16.331570, 5343572.000000, 598871.062500, 315.000000, -0.293725, -1.009458, -63.669659
1508314020.000000, 48.237648, 16.331547, 5343571.500000, 598869.375000, 315.000000, -0.373764, -1.016805, -63.354321
1508314021.000000, 48.237635, 16.331532, 5343570.000000, 598868.250000, 315.000000, -0.390862, -0.940614, -63.431225
1508314022.000000, 48.237625, 16.331527, 5343569.000000, 598867.937500, 315.000000, -0.272683, -0.997087, -63.307476
1508314023.000000, 48.237628, 16.331513, 5343569.000000, 598866.937500, 315.000000, -0.278944, -0.988518, -63.273346
1508314024.000000, 48.237623, 16.331515, 5343568.500000, 598867.062500, 315.000000, -0.331116, -0.998075, -63.417439
1508314025.000000, 48.237627, 16.331518, 5343569.000000, 598867.312500, 315.000000, -0.328351, -1.030393, -63.403702
1508314026.000000, 48.237627, 16.331502, 5343569.000000, 598866.062500, 315.000000, -0.406629, -1.000255, -63.265694
1508314027.000000, 48.237620, 16.331493, 5343568.000000, 598865.437500, 315.000000, -0.250649, -1.007021, -63.446720
1508314028.000000, 48.237612, 16.331468, 5343567.000000, 598863.625000, 315.000000, -0.304015, -1.023573, -63.627274
1508314029.000000, 48.237603, 16.331442, 5343566.500000, 598861.625000, 315.000000, -0.327165, -0.995919, -63.664242
1508314030.000000, 48.237603, 16.331433, 5343566.500000, 598861.062500, 315.000000, -0.374960, -1.010791, -63.567547
1508314031.000000, 48.237602, 16.331417, 5343566.000000, 598859.812500, 315.000000, -0.391399, -1.043956, -63.520519
1508314032.000000, 48.237602, 16.331408, 5343566.000000, 598859.187500, 315.000000, -0.385208, -1.027764, -63.423645
1508314033.000000, 48.237600, 16.331405, 5343566.000000, 598858.937500, 315.000000, -0.391680, -1.025667, -63.486080
1508314034.000000, 48.237603, 16.331403, 5343566.000000, 598858.812500, 315.000000, -0.324330, -1.046919, -63.271389
1508314035.000000, 48.237598, 16.331405, 5343565.500000, 598858.937500, 315.000000, -0.367758, -1.050315, -63.718517
1508314036.000000, 48.237603, 16.331402, 5343566.000000, 598858.687500, 315.000000, -0.328015, -1.043147, -63.510334
1508314037.000000, 48.237607, 16.331393, 5343566.500000, 598858.062500, 315.000000, -0.354437, -1.025263, -63.379196
1508314038.000000, 48.237603, 16.331402, 5343566.000000, 598858.687500, 315.000000, -0.381774, -1.005167, -63.517921
1508314039.000000, 48.237600, 16.331418, 5343566.000000, 598859.937500, 315.000000, -0.287832, -1.071115, -63.511208
1508314040.000000, 48.237598, 16.331422, 5343565.500000, 598860.187500, 314.899994, -0.311445, -1.042267, -63.486042
1508314041.000000, 48.237595, 16.331415, 5343565.500000, 598859.687500, 314.899994, -0.330060, -1.059700, -63.521484
1508314042.000000, 48.237585, 16.331422, 5343564.000000, 598860.187500, 314.899994, -0.371962, -1.029649, -63.342670
1508314043.000000, 48.237580, 16.331437, 5343563.500000, 598861.312500, 314.899994, -0.342054, -1.006944, -63.550007
1508314044.000000, 48.237578, 16.331440, 5343563.500000, 598861.562500, 314.899994, -0.288610, -1.010563, -63.364273
1508314045.000000, 48.237580, 16.331448, 5343563.500000, 598862.187500, 314.899994, -0.291933, -1.008370, -63.332626
1508314046.000000, 48.237582, 16.331455, 5343564.000000, 598862.687500, 314.899994, -0.398616, -0.993701, -63.428787
1508314047.000000, 48.237578, 16.331450, 5343563.500000, 598862.312500, 314.899994, -0.313284, -1.016952, -63.578911
1508314048.000000, 48.237580, 16.331452, 5343563.500000, 598862.437500, 314.899994, -0.320203, -1.040248, -63.464165
1508314049.000000, 48.237583, 16.331457, 5343564.000000, 598862.812500, 314.799988, -0.298108, -1.016355, -63.321434
1508314050.000000, 48.237590, 16.331473, 5343565.000000, 598864.000000, 314.799988, -0.247506, -1.024898, -63.347439
1508314051.000000, 48.237597, 16.331493, 5343565.500000, 598865.500000, 314.799988, -0.358808, -1.053057, -63.389641
1508314052.000000, 48.237600, 16.331497, 5343566.000000, 598865.750000, 314.799988, -0.394915, -1.010844, -63.223099
1508314053.000000, 48.237607, 16.331507, 5343566.500000, 598866.500000, 314.700012, -0.376808, -0.993917, -63.319916
1508314054.000000, 48.237612, 16.331513, 5343567.500000, 598866.937500, 314.700012, -0.337314, -1.034703, -63.334480
1508314055.000000, 48.237617, 16.331528, 5343568.000000, 598868.062500, 314.700012, -0.376217, -0.996782, -63.440422
1508314056.000000, 48.237620, 16.331523, 5343568.000000, 598867.687500, 314.700012, -0.301856, -0.987741, -63.530003
1508314057.000000, 48.237623, 16.331525, 5343568.500000, 598867.812500, 314.700012, -0.348333, -1.038953, -63.390106
1508314058.000000, 48.237628, 16.331540, 5343569.000000, 598868.875000, 314.700012, -0.306107, -1.044309, -63.380280
1508314059.000000, 48.237630, 16.331558, 5343569.500000, 598870.250000, 314.600006, -0.383917, -0.989405, -63.335472
1508314060.000000, 48.237628, 16.331572, 5343569.000000, 598871.250000, 314.600006, -0.344556, -0.999279, -63.460770
1508314061.000000, 48.237625, 16.331583, 5343569.000000, 598872.125000, 314.700012, -0.290011, -1.043329, -63.479359
1508314062.000000, 48.237622, 16.331593, 5343568.500000, 598872.875000, 314.700012, -0.391622, -0.978537, -63.260895
1508314063.000000, 48.237625, 16.331597, 5343569.000000, 598873.125000, 314.600006, -0.338720, -1.027900, -63.325439
1508314064.000000, 48.237628, 16.331598, 5343569.500000, 598873.250000, 314.600006, -0.390053, -1.014299, -63.344959
1508314065.000000, 48.237632, 16.331590, 5343569.500000, 598872.625000, 314.600006, -0.367101, -1.018165, -63.394535
1508314066.000000, 48.237633, 16.331578, 5343570.000000, 598871.750000, 314.600006, -0.343290, -1.008322, -63.339760
1508314067.000000, 48.237633, 16.331575, 5343570.000000, 598871.500000, 314.600006, -0.379940, -0.988859, -63.454926
1508314068.000000, 48.237633, 16.331573, 5343570.000000, 598871.375000, 314.600006, -0.378697, -0.980169, -63.286816
1508314069.000000, 48.237630, 16.331573, 5343569.500000, 598871.375000, 314.700012, -0.293250, -1.015201, -63.275871
1508314070.000000, 48.237630, 16.331570, 5343569.500000, 598871.125000, 314.700012, -0.408546, -1.015806, -63.184837
1508314071.000000, 48.237632, 16.331557, 5343569.500000, 598870.125000, 314.700012, -0.357505, -0.977816, -63.327026
1508314072.000000, 48.237633, 16.331547, 5343570.000000, 598869.375000, 314.700012, -0.324607, -1.012371, -63.427242
1508314073.000000, 48.237630, 16.331540, 5343569.500000, 598868.875000, 314.700012, -0.328462, -0.991237, -63.424908
1508314074.000000, 48.237622, 16.331530, 5343568.500000, 598868.187500, 314.700012, -0.330257, -0.990779, -63.434219
1508314075.000000, 48.237622, 16.331532, 5343568.500000, 598868.312500, 314.700012, -0.332849, -1.017274, -63.364662
1508314076.000000, 48.237620, 16.331532, 5343568.500000, 598868.312500, 314.700012, -0.329485, -1.032579, -63.121754
1508314077.000000, 48.237622, 16.331530, 5343568.500000, 598868.187500, 314.700012, -0.350048, -0.992415, -63.124348
1508314078.000000, 48.237620, 16.331542, 5343568.500000, 598869.062500, 314.600006, -0.321751, -1.027158, -63.272346
1508314079.000000, 48.237620, 16.331542, 5343568.500000, 598869.062500, 314.600006, -0.367519, -1.014069, -63.338131
1508314080.000000, 48.237617, 16.331547, 5343568.000000, 598869.437500, 314.700012, -0.336678, -1.006293, -63.410130
1508314081.000000, 48.237617, 16.331547, 5343568.000000, 598869.437500, 314.700012, -0.384043, -0.986852, -63.530590
1508314082.000000, 48.237625, 16.331547, 5343569.000000, 598869.437500, 314.600006, -0.309510, -1.004570, -63.415855
1508314083.000000, 48.237627, 16.331555, 5343569.000000, 598870.000000, 314.600006, -0.311194, -1.002150, -63.227417
1508314084.000000, 48.237632, 16.331562, 5343569.500000, 598870.500000, 314.600006, -0.268554, -1.009340, -63.383186
1508314085.000000, 48.237637, 16.331568, 5343570.000000, 598871.000000, 314.600006, -0.350243, -1.059468, -63.484463
1508314086.000000, 48.237642, 16.331575, 5343570.500000, 598871.500000, 314.600006, -0.289302, -1.010489, -63.282993
1508314087.000000, 48.237638, 16.331582, 5343570.500000, 598872.000000, 314.700012, -0.349871, -0.999780, -63.314991
1508314088.000000, 48.237637, 16.331592, 5343570.000000, 598872.750000, 314.700012, -0.330818, -1.044301, -63.174873
1508314089.000000, 48.237632, 16.331597, 5343569.500000, 598873.125000, 314.700012, -0.294297, -0.983214, -63.305897
1508314090.000000, 48.237630, 16.331597, 5343569.500000, 598873.125000, 314.700012, -0.352648, -1.018713, -63.328007
1508314091.000000, 48.237628, 16.331595, 5343569.500000, 598873.000000, 314.799988, -0.386290, -0.972526, -63.177319
1508314092.000000, 48.237625, 16.331603, 5343569.000000, 598873.625000, 314.799988, -0.276593, -1.026601, -63.292202
1508314093.000000, 48.237630, 16.331600, 5343569.500000, 598873.375000, 314.799988, -0.338515, -0.996751, -63.316868
1508314094.000000, 48.237632, 16.331608, 5343569.500000, 598874.000000, 314.799988, -0.247091, -0.989571, -63.301796
1508314095.000000, 48.237635, 16.331608, 5343570.000000, 598873.937500, 314.799988, -0.388825, -1.000745, -63.383366
1508314096.000000, 48.237633, 16.331610, 5343570.000000, 598874.062500, 314.899994, -0.393551, -1.006735, -63.197792
1508314097.000000, 48.237633, 16.331618, 5343570.000000, 598874.687500, 314.899994, -0.322467, -1.012936, -63.214996
1508314098.000000, 48.237635, 16.331632, 5343570.000000, 598875.687500, 314.899994, -0.313111, -0.999884, -63.257511
1508314099.000000, 48.237640, 16.331637, 5343570.500000, 598876.062500, 314.899994, -0.378498, -0.959562, -63.333870
1508314100.000000, 48.237640, 16.331637, 5343570.500000, 598876.062500, 314.899994, -0.326508, -1.057702, -63.180496
1508314101.000000, 48.237647, 16.331632, 5343571.500000, 598875.687500, 314.899994, -0.316521, -1.023698, -63.193890
1508314102.000000, 48.237652, 16.331633, 5343572.000000, 598875.812500, 314.899994, -0.300974, -1.057595, -63.218914
1508314103.000000, 48.237657, 16.331642, 5343572.500000, 598876.375000, 314.899994, -0.400403, -1.036697, -63.348412
1508314104.000000, 48.237665, 16.331645, 5343573.500000, 598876.625000, 314.799988, -0.406787, -1.017391, -63.198654
1508314105.000000, 48.237667, 16.331652, 5343573.500000, 598877.125000, 314.799988, -0.304719, -1.012843, -63.220921
1508314106.000000, 48.237668, 16.331653, 5343574.000000, 598877.250000, 314.799988, -0.279655, -1.037211, -63.454895
1508314107.000000, 48.237667, 16.331657, 5343573.500000, 598877.500000, 314.799988, -0.313623, -1.005617, -63.304493
1508314108.000000, 48.237668, 16.331657, 5343574.000000, 598877.500000, 314.799988, -0.374323, -1.018812, -63.348892
1508314109.000000, 48.237670, 16.331658, 5343574.000000, 598877.625000, 314.799988, -0.389092, -0.997722, -63.192959
1508314110.000000, 48.237670, 16.331662, 5343574.000000, 598877.875000, 314.799988, -0.315645, -1.046703, -63.277561
1508314111.000000, 48.237672, 16.331670, 5343574.000000, 598878.500000, 314.799988, -0.373514, -1.025114, -63.294369
1508314112.000000, 48.237672, 16.331680, 5343574.000000, 598879.187500, 314.799988, -0.297252, -1.014024, -63.227646
1508314113.000000, 48.237677, 16.331687, 5343574.500000, 598879.687500, 314.700012, -0.396979, -1.021161, -63.339420
1508314114.000000, 48.237682, 16.331693, 5343575.500000, 598880.187500, 314.700012, -0.353010, -0.960238, -63.337833
1508314115.000000, 48.237683, 16.331693, 5343575.500000, 598880.187500, 314.700012, -0.343960, -1.060919, -63.316002
1508314116.000000, 48.237683, 16.331693, 5343575.500000, 598880.187500, 314.700012, -0.348909, -1.036765, -63.328266
1508314117.000000, 48.237683, 16.331693, 5343575.500000, 598880.187500, 314.700012, -0.347102, -0.975261, -63.307144
1508314118.000000, 48.237683, 16.331693, 5343575.500000, 598880.187500, 314.700012, -0.333716, -1.058013, -63.168190
1508314119.000000, 48.237683, 16.331693, 5343575.500000, 598880.187500, 314.700012, -0.297877, -1.042127, -63.347507
1508314120.000000, 48.237688, 16.331698, 5343576.000000, 598880.562500, 314.700012, -0.302792, -1.058304, -63.224274
1508314121.000000, 48.237693, 16.331705, 5343576.500000, 598881.062500, 314.700012, -0.378776, -1.033563, -63.349579
1508314122.000000, 48.237698, 16.331720, 5343577.000000, 598882.125000, 314.700012, -0.366880, -1.023798, -63.333664
1508314123.000000, 48.237708, 16.331722, 5343578.500000, 598882.250000, 314.700012, -0.350120, -1.033158, -63.387028
1508314124.000000, 48.237715, 16.331735, 5343579.000000, 598883.187500, 314.700012, -0.364631, -1.037361, -63.355427
1508314125.000000, 48.237725, 16.331748, 5343580.000000, 598884.187500, 314.700012, -0.350456, -0.970993, -63.334267
1508314126.000000, 48.237735, 16.331748, 5343581.500000, 598884.187500, 314.700012, -0.340038, -1.023782, -63.347626
1508314127.000000, 48.237740, 16.331747, 5343582.000000, 598884.062500, 314.700012, -0.300634, -1.035537, -63.428413
1508314128.000000, 48.237747, 16.331745, 5343582.500000, 598883.875000, 314.700012, -0.351074, -1.020226, -63.341621
1508314129.000000, 48.237747, 16.331753, 5343582.500000, 598884.500000, 314.700012, -0.385018, -0.994456, -63.351097
